epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2965.54,0.88459,0.57959,0.96342,0.95953,0.9642,0.97225,0.78435,0.74002,0.4015,0.90049,0.0057925,0.0057925,0.0057925
87,3000.14,0.88232,0.57703,0.96263,0.95976,0.96238,0.97235,0.78634,0.7328,0.4068,0.89918,0.005743,0.005743,0.005743
88,3033.51,0.87741,0.57639,0.95864,0.95338,0.9633,0.97384,0.78945,0.72806,0.40545,0.89573,0.0056935,0.0056935,0.0056935
89,3068.54,0.88277,0.57264,0.96701,0.9575,0.96409,0.97484,0.78996,0.72339,0.40642,0.8943,0.005644,0.005644,0.005644
90,3103.65,0.87513,0.56861,0.96197,0.94454,0.96557,0.97177,0.79013,0.72337,0.40393,0.89325,0.0055945,0.0055945,0.0055945
91,3137.88,0.8811,0.57473,0.96255,0.9517,0.96476,0.97344,0.79124,0.71581,0.40072,0.89349,0.005545,0.005545,0.005545
92,3173.07,0.87705,0.56478,0.95834,0.95665,0.9651,0.97336,0.78697,0.72513,0.39607,0.89802,0.0054955,0.0054955,0.0054955
93,3208.08,0.86066,0.56507,0.95357,0.95459,0.96471,0.97353,0.78771,0.71712,0.3973,0.89342,0.005446,0.005446,0.005446
94,3242.01,0.8694,0.573,0.95916,0.94847,0.96457,0.97416,0.79427,0.71049,0.39796,0.89132,0.0053965,0.0053965,0.0053965
95,3276.68,0.85609,0.56196,0.9551,0.94808,0.96314,0.97512,0.79622,0.71502,0.39499,0.89412,0.005347,0.005347,0.005347
96,3312.26,0.85956,0.55685,0.95665,0.95011,0.96807,0.97342,0.79557,0.71085,0.39355,0.89516,0.0052975,0.0052975,0.0052975
97,3346.58,0.86064,0.55751,0.95385,0.95279,0.96841,0.97369,0.79038,0.71339,0.3943,0.89404,0.005248,0.005248,0.005248
98,3381.03,0.86358,0.55501,0.95632,0.95768,0.96599,0.97216,0.79252,0.71251,0.39385,0.89381,0.0051985,0.0051985,0.0051985
99,3416.24,0.8541,0.55295,0.94825,0.9608,0.96553,0.97442,0.7965,0.71506,0.38661,0.89363,0.005149,0.005149,0.005149
100,3450.05,0.85463,0.55092,0.95388,0.96057,0.96295,0.97407,0.79411,0.71871,0.39041,0.89408,0.0050995,0.0050995,0.0050995
101,3484.11,0.86214,0.55343,0.95156,0.96228,0.96344,0.97387,0.79476,0.72149,0.39248,0.89271,0.00505,0.00505,0.00505
102,3518.73,0.85022,0.54528,0.94663,0.96351,0.96513,0.97367,0.79281,0.71605,0.38991,0.89147,0.0050005,0.0050005,0.0050005
103,3552.26,0.8496,0.54938,0.9551,0.96186,0.96722,0.97423,0.79465,0.71988,0.38881,0.89102,0.004951,0.004951,0.004951
104,3587.08,0.84752,0.55136,0.94971,0.95957,0.96466,0.97265,0.79055,0.72072,0.39083,0.89183,0.0049015,0.0049015,0.0049015
105,3622.17,0.8454,0.54875,0.95135,0.95782,0.96659,0.97307,0.79036,0.71497,0.38655,0.88974,0.004852,0.004852,0.004852
106,3655.8,0.84707,0.54145,0.94716,0.95685,0.96602,0.97363,0.78946,0.7172,0.38715,0.89041,0.0048025,0.0048025,0.0048025
107,3690.46,0.83085,0.5299,0.94481,0.95819,0.96515,0.97462,0.79636,0.71357,0.38654,0.89032,0.004753,0.004753,0.004753
108,3725.16,0.82784,0.54064,0.946,0.95717,0.96674,0.97337,0.79964,0.70832,0.38308,0.88965,0.0047035,0.0047035,0.0047035
109,3758.57,0.83649,0.53908,0.9415,0.96185,0.96732,0.97558,0.79942,0.70874,0.38095,0.89106,0.004654,0.004654,0.004654
110,3793.15,0.83652,0.53992,0.94769,0.95624,0.9645,0.97397,0.80141,0.70508,0.38252,0.89098,0.0046045,0.0046045,0.0046045
111,3827.72,0.83103,0.53152,0.94589,0.95701,0.9676,0.97547,0.80225,0.70465,0.38049,0.89165,0.004555,0.004555,0.004555
112,3861.39,0.82632,0.52479,0.94543,0.95631,0.96661,0.97519,0.80147,0.71032,0.38308,0.89289,0.0045055,0.0045055,0.0045055
113,3896.13,0.83119,0.53149,0.94643,0.95715,0.96577,0.97505,0.79807,0.71107,0.38092,0.89307,0.004456,0.004456,0.004456
114,3930.29,0.83083,0.53234,0.94111,0.95787,0.96474,0.97485,0.80075,0.71091,0.38044,0.89254,0.0044065,0.0044065,0.0044065
115,3963.62,0.82219,0.52798,0.94309,0.95907,0.96432,0.97451,0.8002,0.70804,0.37842,0.89253,0.004357,0.004357,0.004357
